id_driver,active_date,offers,bookings,bookings_cancelled_by_passenger,bookings_cancelled_by_driver,rides
34352280,2020-02-05,27,1,0,0,1
34352319,2020-01-23,9,7,0,0,7
34352319,2020-02-09,3,2,1,0,1
34352399,2020-01-28,6,2,0,0,2
34352399,2020-01-31,7,4,0,1,3
34352399,2020-03-11,5,3,0,0,3
34352611,2020-01-07,8,1,0,0,1
34352611,2020-01-28,9,4,0,0,4
34352611,2020-03-01,11,5,1,0,4
34352806,2020-01-13,6,1,0,0,1
34352806,2020-02-22,5,3,0,0,3
34352806,2020-06-07,4,1,0,0,1
34352806,2020-06-20,9,3,0,0,3
34352882,2020-01-25,6,5,1,0,4
34354665,2020-02-14,28,4,0,0,4
34354665,2020-03-06,9,2,0,0,2
34355005,2020-01-01,120,14,3,1,10
34355005,2020-01-10,10,2,0,0,2
34355005,2020-03-11,7,4,0,0,4
34355036,2020-03-11,4,3,0,0,3
34355069,2020-01-17,2,1,0,0,1
34355069,2020-03-01,1,1,0,0,1
34355110,2020-01-16,9,4,0,0,4
34355110,2020-05-14,2,1,0,0,1
34355161,2020-01-17,5,3,1,0,2
34355161,2020-01-26,4,2,0,0,2
34355292,2020-02-01,15,2,0,0,2
34355292,2020-02-08,7,5,1,0,4
34355292,2020-02-27,28,8,0,1,7
34355292,2020-06-24,3,1,0,0,1
34355643,2020-01-06,14,4,1,0,3
34355643,2020-01-16,5,2,0,0,2
34355643,2020-03-02,18,6,0,0,6
34355643,2020-04-29,2,2,0,0,2
34355643,2020-05-17,11,3,0,0,3
34355643,2020-06-05,16,1,0,0,1
34355643,2020-06-24,6,2,0,1,2
34355699,2020-03-27,3,1,0,1,0
34356904,2020-02-12,35,5,0,1,4
34356904,2020-03-09,10,4,0,1,3
34356904,2020-03-12,7,6,0,0,6
34356904,2020-03-13,11,5,0,0,5
34356950,2020-01-11,6,5,0,0,5
34356950,2020-01-22,4,5,0,0,5
34356950,2020-03-05,2,1,0,1,0
34356950,2020-03-07,7,3,1,0,2
34364683,2020-02-29,17,4,0,0,4
34364683,2020-03-05,16,4,2,1,1
34364683,2020-03-07,15,2,0,0,2
34364683,2020-03-10,11,2,0,0,2
34364683,2020-05-06,3,1,0,0,1
34364916,2020-02-13,2,1,0,0,1
34364916,2020-05-21,7,1,0,0,1
34364995,2020-01-03,8,2,1,0,1
34364995,2020-01-10,6,1,0,0,1
34364995,2020-01-22,4,3,0,0,3
34364995,2020-02-06,15,4,0,0,4
34364995,2020-02-23,11,4,0,0,4
34364995,2020-06-02,5,1,0,0,1
34364995,2020-06-10,8,3,1,0,2
34364995,2020-06-23,3,1,0,0,1
34365055,2020-01-10,17,1,0,1,0
34365055,2020-02-06,9,1,0,0,1
34365055,2020-02-25,21,3,0,0,3
34367103,2020-02-15,3,1,1,0,0
34367103,2020-02-16,6,2,0,1,1
34367103,2020-02-22,7,4,1,2,1
34367103,2020-02-26,10,1,0,0,1
34367103,2020-05-16,1,1,0,0,1
34367124,2020-01-31,2,1,0,0,1
34368512,2020-01-17,15,3,0,0,3
34368512,2020-01-23,39,8,0,2,6
34368512,2020-01-30,15,7,0,1,6
34368512,2020-02-19,21,11,2,1,8
34368512,2020-02-20,31,10,1,1,8
34368512,2020-04-02,7,5,0,0,5
34368512,2020-04-16,6,2,0,0,2
34368512,2020-05-18,5,5,0,1,4
34368577,2020-01-02,10,6,0,0,6
34368577,2020-02-17,14,10,0,0,10
34368577,2020-02-21,24,14,1,0,13
34368577,2020-03-27,9,6,0,0,6
34368577,2020-04-11,6,5,0,0,5
34368577,2020-05-03,1,1,0,0,1
34368577,2020-06-29,3,2,0,0,2
34368642,2020-01-02,14,6,3,0,3
34368712,2020-01-24,23,8,0,0,8
34368712,2020-01-27,13,7,0,0,7
34368712,2020-02-20,14,6,0,0,6
34368712,2020-02-28,28,9,0,1,8
34368714,2020-01-30,13,13,2,1,10
34368714,2020-03-08,269,1,0,0,1
34368742,2020-01-10,42,13,1,0,12
34368742,2020-01-18,22,7,1,1,5
34368742,2020-02-09,44,12,1,1,10
34368742,2020-02-11,10,4,0,0,4
34368742,2020-02-13,25,12,3,0,9
34368742,2020-02-20,20,4,0,0,4
34368742,2020-05-23,4,5,1,0,4
34368742,2020-05-29,54,8,0,1,7
34368742,2020-05-31,43,11,1,2,8
34368803,2020-01-20,45,2,0,0,2
34368803,2020-02-20,18,2,0,1,1
34368803,2020-03-07,32,3,0,0,3
34368803,2020-06-27,8,3,0,0,3
34368813,2020-01-01,372,15,3,3,9
34368813,2020-01-13,13,2,1,0,1
34368813,2020-01-23,19,6,1,1,4
34368813,2020-02-02,100,16,2,0,14
34368813,2020-02-08,87,12,5,0,7
34368813,2020-02-26,55,2,1,0,1
34368830,2020-01-15,23,6,0,0,6
34368830,2020-02-19,23,6,0,0,6
34368830,2020-02-20,22,5,1,1,3
34368830,2020-03-06,16,3,1,0,2
34368830,2020-06-17,12,5,0,0,5
34368874,2020-01-23,9,3,0,0,3
34368895,2020-01-21,34,3,0,0,3
34368935,2020-01-04,100,7,0,1,6
34368935,2020-01-27,15,4,0,0,4
34368935,2020-02-06,139,9,1,1,7
34368935,2020-06-25,3,1,0,0,1
34368935,2020-06-26,7,2,0,0,2
34368950,2020-01-02,8,1,0,0,1
34368950,2020-01-26,35,7,1,1,5
34368950,2020-01-29,14,7,0,0,7
34368950,2020-06-12,21,7,1,0,6
34368993,2020-02-10,13,4,0,1,3
34368993,2020-06-02,10,7,0,1,6
34368993,2020-06-10,7,7,0,1,6
34369048,2020-01-19,75,8,2,3,3
34369048,2020-03-03,15,3,0,1,2
34369048,2020-06-03,21,7,1,2,4
34369488,2020-02-13,5,4,0,0,4
34369612,2020-01-27,6,4,0,1,3
34369726,2020-01-26,22,5,0,3,2
34369726,2020-01-29,14,1,0,1,0
34369726,2020-06-01,7,2,0,1,1
34369726,2020-06-21,3,1,0,1,0
34369730,2020-01-14,15,8,0,2,6
34369730,2020-03-03,2,1,0,0,1
34369755,2020-01-16,5,1,0,0,1
34369755,2020-02-12,32,10,2,0,8
34369755,2020-02-13,20,2,0,0,2
34369795,2020-02-06,14,3,0,1,2
34369795,2020-02-19,8,6,2,1,3
34369795,2020-02-24,8,6,1,4,1
34369795,2020-03-01,14,4,1,0,3
34369795,2020-03-13,1,3,0,0,3
34370224,2020-01-22,2,1,0,0,1
34370224,2020-01-30,9,1,0,0,1
34370231,2020-03-04,56,5,0,3,3
34370313,2020-01-13,9,7,1,0,6
34370313,2020-02-09,12,10,1,0,9
34378009,2020-02-17,14,2,2,0,0
34378155,2020-01-15,1,1,1,0,0
34378155,2020-01-27,3,2,0,0,2
34378217,2020-01-08,16,3,0,0,3
34378217,2020-02-15,81,6,0,0,6
34378314,2020-01-20,9,4,0,0,4
34378314,2020-02-09,9,7,1,1,5
34378314,2020-02-17,13,1,0,1,0
34378324,2020-01-30,19,2,0,0,2
34378324,2020-02-26,30,4,0,0,4
34378331,2020-02-09,56,3,0,1,2
34378331,2020-02-19,16,3,0,0,3
34378331,2020-03-01,111,2,1,0,1
34378331,2020-03-05,25,5,1,1,3
34378331,2020-03-14,7,2,0,0,2
34378396,2020-01-16,21,6,0,0,6
34378396,2020-01-22,54,4,0,0,4
34378396,2020-02-21,52,1,0,0,1
34378396,2020-02-27,37,2,1,0,1
34378396,2020-06-04,4,2,0,0,2
34378424,2020-02-28,24,7,0,1,6
34378424,2020-03-09,11,8,1,0,7
34378424,2020-04-02,5,4,0,0,4
34378424,2020-05-25,17,11,1,0,10
34378424,2020-06-22,2,1,0,0,1
34378443,2020-01-31,35,14,1,1,12
34378443,2020-02-02,23,5,0,1,4
34378443,2020-03-07,29,12,1,0,11
34378443,2020-03-27,27,10,0,0,10
34378453,2020-03-11,10,2,0,0,2
34378729,2020-01-20,8,4,0,0,4
34378729,2020-02-06,2,1,0,0,1
34378729,2020-03-12,3,1,0,0,1
34378875,2020-02-08,4,4,1,1,2
34378875,2020-02-11,8,5,2,0,3
34379071,2020-01-07,10,2,0,2,0
34379071,2020-01-12,6,2,0,1,1
34379071,2020-05-19,4,3,0,0,3
34379087,2020-03-09,10,2,0,0,2
34379087,2020-06-04,8,6,2,0,4
34379208,2020-01-11,19,4,0,0,4
34379208,2020-01-19,1,1,0,1,0
34379208,2020-02-28,11,3,0,0,3
34379532,2020-01-04,6,2,0,0,2
34379532,2020-03-09,5,2,0,0,2
34379887,2020-02-02,27,2,0,0,2
34379887,2020-03-01,6,3,0,0,3
34380581,2020-01-10,6,3,0,0,3
34380581,2020-01-15,8,5,0,0,5
34380581,2020-01-21,7,6,1,0,5
34380581,2020-02-04,9,2,0,0,2
34380581,2020-02-14,13,6,0,0,6
34381182,2020-02-11,2,1,0,0,1
34381182,2020-03-30,2,1,0,0,1
34381182,2020-04-11,4,2,0,0,2
34381182,2020-04-22,4,2,1,0,1
34381182,2020-06-28,1,1,0,0,1
34381527,2020-01-04,21,10,2,2,6
34381527,2020-03-26,46,23,5,3,15
34381527,2020-04-09,26,20,1,1,18
34381527,2020-05-30,19,14,1,4,9
34381729,2020-01-03,24,15,1,1,13
34381729,2020-02-07,19,9,0,0,9
34381729,2020-02-12,5,3,0,0,3
34381729,2020-03-15,15,8,1,1,6
34381729,2020-06-05,31,8,2,0,6
34381731,2020-01-29,19,4,1,0,3
34381731,2020-02-25,7,2,0,0,2
34381731,2020-03-10,1,1,0,0,1
34381731,2020-03-12,8,5,2,0,3
34381731,2020-06-21,9,6,2,0,4
34381731,2020-06-28,9,4,1,0,3
34382271,2020-01-06,1,1,0,0,1
34382271,2020-06-28,22,9,2,0,7
34382661,2020-01-10,17,1,0,0,1
34382661,2020-02-04,117,4,0,2,2
34382661,2020-02-10,24,4,1,1,3
34382661,2020-03-06,6,3,0,0,3
34383077,2020-02-21,5,3,0,0,3
34383077,2020-03-10,2,2,0,0,2
34383077,2020-03-18,2,1,0,0,1
34383132,2020-01-09,1,1,0,0,1
34383132,2020-02-24,4,1,1,0,0
34383132,2020-05-28,3,1,0,0,1
34391127,2020-01-08,5,4,0,0,4
34391127,2020-01-14,5,3,0,0,3
34391127,2020-01-20,12,5,1,0,4
34391127,2020-01-22,11,3,0,0,3
34391127,2020-02-25,6,5,0,0,5
34391139,2020-03-21,4,3,0,0,3
34391139,2020-04-15,8,6,0,1,5
34391139,2020-04-23,4,4,0,0,4
34391139,2020-06-24,6,2,1,0,1
34391208,2020-01-13,8,5,1,0,4
34391208,2020-02-17,10,6,1,1,4
34391208,2020-03-14,1,1,0,0,1
34391208,2020-04-12,5,3,2,0,1
34391208,2020-04-28,5,5,0,0,5
34391208,2020-05-08,7,4,0,1,3
34391274,2020-02-03,7,3,0,1,2
34391274,2020-03-08,4,2,1,0,1
34391274,2020-06-08,5,2,0,0,2
34391289,2020-01-07,7,1,0,0,1
34391289,2020-03-14,4,4,2,0,2
34391301,2020-02-17,5,2,0,0,2
34391301,2020-02-19,8,3,0,0,3
34391301,2020-02-27,5,3,0,0,3
34391301,2020-03-10,1,1,0,0,1
34391307,2020-02-12,20,5,1,0,4
34391336,2020-01-05,10,1,1,0,0
34391336,2020-01-08,21,4,0,0,4
34391336,2020-03-02,18,8,1,0,7
34391336,2020-03-04,19,10,0,0,10
34391336,2020-03-11,9,5,1,0,4
34391336,2020-05-30,21,9,0,0,9
34391336,2020-06-12,28,8,0,0,8
34391336,2020-06-26,12,7,1,0,6
34391418,2020-01-09,3,3,0,0,3
34391418,2020-01-16,9,7,0,0,7
34391418,2020-01-22,8,8,0,0,8
34391418,2020-01-29,3,3,1,0,2
34391418,2020-02-12,9,6,0,0,6
34391418,2020-02-23,5,2,0,0,2
34391418,2020-03-05,4,2,0,0,2
34391418,2020-04-24,9,7,0,0,7
34391418,2020-06-10,2,1,0,0,1
34391441,2020-01-13,7,2,0,0,2
34391441,2020-02-04,1,1,0,0,1
34391441,2020-02-11,2,1,0,0,1
34391441,2020-02-19,12,5,0,0,5
34391441,2020-04-28,2,2,0,0,2
34391518,2020-03-01,84,17,2,1,14
34391569,2020-01-10,3,2,0,0,2
34391569,2020-01-13,6,4,0,0,4
34391571,2020-02-06,9,4,1,1,2
34391571,2020-02-20,3,2,0,0,2
34391571,2020-06-12,26,5,0,2,3
34391637,2020-01-11,39,9,1,2,6
34391637,2020-02-27,20,8,2,0,6
34391637,2020-06-11,9,7,0,0,7
34391670,2020-01-24,13,2,0,0,2
34391670,2020-02-08,20,9,1,2,6
34391670,2020-02-17,10,1,0,0,1
34391670,2020-03-16,1,1,0,0,1
34391670,2020-03-27,4,1,0,0,1
34391670,2020-04-04,14,7,3,1,3
34391670,2020-05-16,11,3,1,0,2
34391670,2020-05-23,1,1,0,0,1
34391670,2020-05-24,31,6,1,1,4
34391670,2020-06-20,5,2,0,0,2
34392155,2020-01-30,51,1,0,0,1
34392155,2020-02-15,67,5,1,0,4
34392155,2020-03-07,44,4,2,0,2
34392155,2020-05-09,26,12,0,0,12
34392155,2020-06-13,27,13,3,0,10
34392155,2020-06-20,12,3,0,1,2
34392368,2020-05-14,6,5,2,0,3
34392368,2020-06-23,2,1,0,0,1
34392641,2020-02-03,3,2,0,1,1
34393577,2020-01-30,8,5,0,0,5
34393577,2020-03-08,21,2,0,0,2
34393665,2020-02-25,11,4,0,0,4
34393665,2020-03-05,6,4,1,0,3
34393665,2020-03-07,2,2,2,0,0
34393665,2020-05-19,2,1,0,0,1
34393698,2020-01-19,7,5,1,0,4
34393698,2020-01-25,3,4,0,1,3
34393698,2020-02-12,9,8,1,0,7
34393698,2020-02-23,13,9,0,1,8
34393698,2020-03-06,5,3,1,0,2
34393731,2020-01-13,3,1,0,1,0
34393865,2020-01-16,12,5,0,0,5
34393865,2020-02-06,9,5,1,0,4
34393865,2020-02-08,17,6,0,0,6
34394193,2020-01-01,23,21,1,4,16
34394193,2020-01-17,3,2,0,0,2
34394193,2020-02-10,1,2,0,0,2
34394193,2020-03-11,4,5,2,0,3
34394511,2020-01-13,3,2,0,0,2
34394511,2020-01-21,2,1,0,0,1
34394754,2020-01-18,16,2,0,0,2
34395306,2020-01-23,15,5,2,0,3
34395306,2020-02-12,3,2,0,0,2
34395306,2020-02-22,3,2,1,0,1
34395306,2020-06-22,1,1,0,0,1
34395391,2020-01-08,8,2,0,0,2
34395391,2020-01-16,18,4,0,1,3
34395391,2020-02-21,21,5,0,0,5
34395391,2020-03-23,25,9,1,1,7
34395391,2020-03-26,15,3,0,0,3
34395391,2020-04-27,4,3,0,0,3
34395391,2020-05-02,20,5,0,0,5
34395391,2020-05-15,27,4,0,1,3
34395391,2020-06-14,15,1,0,0,1
34395391,2020-06-23,2,1,0,0,1
34405288,2020-01-19,4,3,0,0,3
34405288,2020-03-12,5,4,0,0,4
34455300,2020-01-22,3,1,1,0,0
34455300,2020-02-12,3,3,0,0,3
34455783,2020-01-14,6,5,0,0,5
34456113,2020-01-13,1,1,0,0,1
34456113,2020-02-29,17,5,1,0,4
34456606,2020-02-02,1,1,0,0,1
34456606,2020-03-02,2,2,0,0,2
34456606,2020-04-02,2,2,0,0,2
34456692,2020-01-06,1,1,0,0,1
34456692,2020-02-05,5,1,0,0,1
34456692,2020-03-02,2,2,0,0,2
34456692,2020-03-03,4,2,0,0,2
34456692,2020-03-05,4,3,0,0,3
34456982,2020-01-09,3,1,0,0,1
34456982,2020-02-05,2,1,0,0,1
34457026,2020-01-09,1,1,0,0,1
34457026,2020-01-14,6,2,0,1,1
34457026,2020-03-25,2,1,1,0,0
34457026,2020-06-04,3,2,0,0,2
34457754,2020-02-28,28,9,4,0,5
34457865,2020-03-10,4,2,0,0,2
34457865,2020-05-11,6,2,0,0,2
34457865,2020-05-30,1,1,0,0,1
34458526,2020-01-27,11,7,1,0,6
34458526,2020-02-20,20,6,1,1,4
34458595,2020-03-01,2,1,0,0,1
34458731,2020-01-20,14,5,0,0,5
34458731,2020-02-21,6,1,0,0,1
34458731,2020-02-24,8,1,0,0,1
34458731,2020-03-12,13,5,1,1,3
34459143,2020-03-12,8,5,1,0,4
34459143,2020-04-25,4,2,0,0,2
34459143,2020-06-08,4,3,0,0,3
34459143,2020-06-26,15,9,0,1,8
34459158,2020-01-14,8,4,1,1,2
34459158,2020-01-23,3,1,1,0,0
34459158,2020-02-20,36,3,0,0,3
34459158,2020-02-27,2,1,0,0,1
34459203,2020-02-29,16,10,1,0,9
34459203,2020-03-05,5,4,0,0,4
34459203,2020-06-03,6,1,0,0,1
34459274,2020-01-06,1,2,0,0,2
34459360,2020-01-25,4,1,1,0,0
34459360,2020-02-23,3,2,0,0,2
34459360,2020-03-08,2,1,1,0,0
34459427,2020-01-04,5,2,0,0,2
34459427,2020-02-28,1,1,0,0,1
34459427,2020-04-02,3,1,0,0,1
34459494,2020-01-24,4,1,0,0,1
34459494,2020-02-14,5,1,0,0,1
34459494,2020-02-29,10,1,0,0,1
34459494,2020-03-07,2,2,0,0,2
34459494,2020-03-21,1,1,0,0,1
34459494,2020-05-19,5,3,0,0,3
34459494,2020-06-11,3,1,0,0,1
34459542,2020-04-01,2,2,0,0,2
34459542,2020-05-01,1,1,0,0,1
34459542,2020-05-20,5,4,1,0,3
34459542,2020-05-28,5,1,0,0,1
34459707,2020-02-12,3,1,0,0,1
34459707,2020-03-11,3,3,0,0,3
34459707,2020-05-28,8,4,0,0,4
34459707,2020-06-03,3,1,1,0,0
34459707,2020-06-14,8,3,1,0,2
34459707,2020-06-17,2,1,0,0,1
34459707,2020-06-23,4,4,0,0,4
34459858,2020-01-01,26,7,1,2,4
34459858,2020-01-08,3,2,0,0,2
34459858,2020-01-17,9,4,0,2,2
34459858,2020-01-21,3,1,1,0,0
34459858,2020-01-25,5,2,1,0,1
34459858,2020-02-18,2,2,0,0,2
34459858,2020-03-10,5,1,0,0,1
34459858,2020-05-29,2,1,0,1,0
34459858,2020-06-25,5,3,0,0,3
34460174,2020-01-12,28,2,0,1,1
34460174,2020-01-25,45,2,0,1,1
34460174,2020-01-30,156,15,3,0,12
34460174,2020-02-06,71,8,2,0,6
34460174,2020-06-07,2,1,0,0,1
34460286,2020-01-26,58,5,2,0,3
34460383,2020-01-11,13,5,0,1,4
34460383,2020-01-21,40,12,3,3,6
34460383,2020-01-27,12,6,1,1,4
34460383,2020-02-13,2,1,0,1,0
34460478,2020-02-15,32,6,2,1,3
34460478,2020-03-03,7,4,0,1,3
34460637,2020-02-22,20,1,0,0,1
34460637,2020-02-28,20,2,0,0,2
34460637,2020-03-17,16,3,0,0,3
34460637,2020-03-24,27,6,2,0,4
34460637,2020-04-20,14,7,1,1,5
34460637,2020-04-30,51,9,0,1,9
34460637,2020-05-08,27,15,2,1,12
34460637,2020-05-20,33,10,0,1,9
34469873,2020-01-26,13,3,0,1,2
34470211,2020-01-09,4,3,1,0,2
34470211,2020-01-19,8,3,0,0,3
34470733,2020-01-26,8,3,0,0,3
34470733,2020-02-11,8,4,1,0,3
34470733,2020-02-21,19,5,0,0,5
34470733,2020-03-26,8,5,0,0,5
34470733,2020-04-15,3,1,0,0,1
34470733,2020-06-04,3,2,1,0,1
34470733,2020-06-05,7,4,0,0,4
34470891,2020-02-04,8,2,0,0,2
34470891,2020-04-02,9,2,0,0,2
34471366,2020-03-01,10,4,0,0,4
34471705,2020-01-02,3,1,0,0,1
34471705,2020-02-22,31,6,2,0,4
34471705,2020-03-06,19,4,0,0,4
34471705,2020-03-10,17,6,0,0,6
34471934,2020-01-12,5,5,1,0,4
34471934,2020-02-05,9,3,0,0,3
34471934,2020-02-10,13,6,1,0,5
34472057,2020-01-11,1,1,1,0,0
34472057,2020-01-17,5,3,0,0,3
34472057,2020-02-05,3,1,0,0,1
34472057,2020-02-26,6,4,0,0,4
34472057,2020-06-15,3,1,0,0,1
34472136,2020-03-03,6,6,1,0,5
34472136,2020-03-04,6,2,0,0,2
34472136,2020-03-14,1,1,0,0,1
34472136,2020-04-25,3,2,0,0,2
34472136,2020-04-28,3,3,0,0,3
34472136,2020-06-15,4,4,1,0,3
34472136,2020-06-23,6,4,0,0,4
34472243,2020-02-01,43,9,2,0,7
34472243,2020-02-10,12,5,0,0,5
34472243,2020-02-13,65,11,2,3,6
34472243,2020-02-20,9,3,1,0,2
34472243,2020-03-01,10,5,0,0,5
34472243,2020-03-05,8,2,0,1,1
34472917,2020-01-31,2,1,0,0,1
34472917,2020-02-23,7,4,1,0,3
34473290,2020-01-13,9,4,0,1,3
34473290,2020-01-16,9,4,0,0,4
34473589,2020-02-12,8,2,0,0,2
34473589,2020-02-20,4,1,0,0,1
34473796,2020-02-08,39,26,3,1,22
34473796,2020-03-13,17,10,1,0,9
34473837,2020-02-17,2,1,0,0,1
34474812,2020-02-17,2,1,1,0,0
34475377,2020-02-16,5,3,0,2,1
34475377,2020-02-25,1,2,0,2,0
34475377,2020-02-28,4,1,0,1,0
34475377,2020-03-08,4,2,1,0,1
34475454,2020-02-10,2,1,0,0,1
34476192,2020-02-23,21,2,0,1,1
34476192,2020-03-03,9,1,0,0,1
34476192,2020-03-10,7,1,0,0,1
34476192,2020-04-25,6,2,0,1,1
34476244,2020-02-12,5,3,0,0,3
34476244,2020-03-05,10,4,1,0,3
34476244,2020-03-16,6,3,0,0,3
34476244,2020-04-20,27,20,4,0,16
34476244,2020-04-21,13,11,0,0,11
34476244,2020-05-14,17,9,0,0,9
34476259,2020-01-20,89,22,3,1,18
34476259,2020-01-27,60,12,5,1,6
34476259,2020-02-04,5,6,0,2,4
34476259,2020-02-09,12,6,1,0,5
34476259,2020-02-29,27,10,1,0,9
34476259,2020-03-02,12,7,2,0,5
34476286,2020-01-23,29,3,0,0,3
34476286,2020-02-04,10,3,0,0,3
34476293,2020-01-15,19,2,0,0,2
34476293,2020-06-03,3,2,0,1,1
34476293,2020-06-17,8,2,0,0,2
34476387,2020-01-06,4,4,0,0,4
34476387,2020-01-07,5,1,0,0,1
34476387,2020-01-08,5,2,0,0,2
34476387,2020-01-27,11,5,0,0,5
34476387,2020-02-18,2,2,0,0,2
34476387,2020-06-27,10,6,0,0,6
34476428,2020-01-28,25,4,0,0,4
34476428,2020-02-25,21,6,0,0,6
34476428,2020-05-21,6,4,0,0,4
34476428,2020-06-11,16,6,0,0,6
34476492,2020-03-20,11,9,3,0,6
34476492,2020-05-08,2,1,0,0,1
34476492,2020-05-26,5,5,0,0,5
34476492,2020-05-30,58,15,0,1,14
34476492,2020-06-27,12,11,0,0,11
34476512,2020-02-28,8,1,0,1,0
34476512,2020-03-06,6,1,0,0,1
34476512,2020-06-01,3,2,0,0,2
34476551,2020-05-22,8,5,0,0,5
34476551,2020-06-13,3,7,0,0,7
34476589,2020-01-03,6,5,0,1,4
34476589,2020-02-18,19,4,0,0,4
34476589,2020-03-06,11,1,0,0,1
34476607,2020-03-09,1,1,0,0,1
34476610,2020-01-14,18,4,0,0,4
34476610,2020-01-16,12,2,0,0,2
34476610,2020-06-29,1,1,1,0,0
34476928,2020-02-17,8,6,1,0,5
34476928,2020-02-25,23,8,2,0,6
34476928,2020-06-18,2,2,0,0,2
34476968,2020-01-22,83,10,0,0,10
34476968,2020-02-01,18,7,0,0,7
34476968,2020-02-06,26,11,0,0,11
34477121,2020-02-11,13,5,0,1,4
34477121,2020-02-24,19,9,1,2,6
34477121,2020-06-28,2,1,0,0,1
34477369,2020-02-21,26,6,1,0,5
34477369,2020-03-10,14,7,1,0,6
34477369,2020-06-16,14,6,2,0,4
34477454,2020-02-18,2,1,0,0,1
34477592,2020-01-05,7,3,0,0,3
34477592,2020-02-25,11,5,0,1,4
34477688,2020-01-12,9,4,0,2,2
34477688,2020-01-13,3,3,0,0,3
34477688,2020-01-26,14,5,0,0,5
34477688,2020-02-07,2,1,0,0,1
34477722,2020-05-08,1,1,0,0,1
34477856,2020-02-08,42,11,1,4,6
34477856,2020-02-25,12,6,0,0,6
34477856,2020-05-06,2,2,0,0,2
34477856,2020-06-10,10,5,1,0,4
34477979,2020-01-29,21,5,1,2,2
34477979,2020-02-03,9,2,0,1,1
34478154,2020-01-25,12,2,0,0,2
34478154,2020-02-23,35,5,1,0,4
34478154,2020-04-27,7,5,0,0,5
34478822,2020-01-22,5,2,0,1,1
34478822,2020-01-23,17,6,1,1,4
34478822,2020-02-16,7,2,0,0,2
34478822,2020-03-05,4,1,0,0,1
34486402,2020-02-27,14,6,4,1,1
34486402,2020-03-01,8,5,0,0,5
34486402,2020-05-27,4,4,0,0,4
34486415,2020-02-14,4,3,1,0,2
34486415,2020-02-23,4,3,0,0,3
34486415,2020-04-02,2,2,0,0,2
34486415,2020-05-01,17,9,3,0,6
34486415,2020-05-07,4,4,1,0,3
34486415,2020-05-08,4,2,0,0,2
34486507,2020-03-06,8,4,0,0,4
34486507,2020-03-07,8,1,0,0,1
34486692,2020-06-01,1,1,0,0,1
34486692,2020-06-19,3,2,0,0,2
34487230,2020-01-01,358,5,0,0,5
34487230,2020-01-24,33,4,1,0,3
34487230,2020-02-18,17,4,1,1,2
34487230,2020-03-31,12,8,1,1,6
34487230,2020-04-01,8,3,1,0,2
34487230,2020-06-28,0,2,1,0,1
34487283,2020-01-07,11,10,0,0,10
34487283,2020-02-06,16,8,0,0,8
34487283,2020-06-11,7,5,0,1,4
34487283,2020-06-19,7,7,0,0,7
34487292,2020-01-28,23,9,1,1,7
34487292,2020-02-12,14,7,0,1,6
34487292,2020-05-06,2,2,0,0,2
34487292,2020-05-18,1,1,0,0,1
34487292,2020-06-14,1,1,0,0,1
34487427,2020-01-15,8,2,0,0,2
34487427,2020-01-21,23,2,0,0,2
34487427,2020-02-04,7,1,0,0,1
34487489,2020-01-27,1,1,0,0,1
34487489,2020-03-29,2,1,0,0,1
34487489,2020-05-09,2,1,0,0,1
34487489,2020-05-18,2,2,1,0,1
34487491,2020-01-03,6,4,0,0,4
34487491,2020-01-10,31,7,1,1,5
34487491,2020-01-31,60,7,0,1,6
34487491,2020-02-15,6,2,0,0,2
34487507,2020-01-03,11,4,1,0,3
34487507,2020-01-09,18,5,0,1,4
34487507,2020-01-18,49,11,0,1,10
34487507,2020-02-02,30,4,0,0,4
34487507,2020-02-20,23,7,1,0,6
34487528,2020-01-12,14,1,0,0,1
34487528,2020-01-27,17,1,0,0,1
34487528,2020-02-03,16,2,1,0,1
34487571,2020-02-23,51,10,2,4,4
34487571,2020-03-20,4,3,2,0,1
34487571,2020-04-17,33,19,2,1,16
34487571,2020-06-03,2,2,0,0,2
34487571,2020-06-16,9,5,0,1,4
34487605,2020-01-12,20,4,0,0,4
34487605,2020-02-26,33,6,1,1,4
34487605,2020-03-01,27,3,0,0,3
34487605,2020-06-13,29,2,0,0,2
34487663,2020-03-11,5,1,0,0,1
34487666,2020-02-26,22,9,1,0,8
34487666,2020-03-02,21,8,0,1,7
34490061,2020-06-08,1,1,0,1,0
34490315,2020-01-15,10,2,0,0,2
34490825,2020-02-17,13,5,1,1,3
34490834,2020-04-28,2,2,0,0,2
34490834,2020-05-13,1,1,0,0,1
34491413,2020-01-31,5,3,0,0,3
34491413,2020-02-04,11,1,0,0,1
34491413,2020-02-05,4,3,0,0,3
34491413,2020-02-19,9,2,0,0,2
34491413,2020-03-14,2,3,2,0,1
34491413,2020-03-22,7,5,2,0,3
34491413,2020-04-01,3,2,0,0,2
34491413,2020-06-20,2,2,0,0,2
34491693,2020-03-14,21,5,0,0,5
34491693,2020-03-18,13,5,0,1,4
34491693,2020-06-06,78,13,2,0,11
34491695,2020-02-14,1,1,0,0,1
34491695,2020-04-15,3,1,0,0,1
34491731,2020-01-25,12,6,0,2,4
34491731,2020-02-21,11,5,1,1,3
34491731,2020-02-22,34,4,0,2,2
34501268,2020-01-17,1,1,0,0,1
34502012,2020-02-10,6,6,0,0,6
34502012,2020-04-22,3,2,0,0,2
34502020,2020-01-15,8,4,0,1,3
